Vip,FC,log2FC,ConcordGroup,logp,p,type,A,comp,log2Dry,log2Wet
0.801620894,1.095123076,0.131093017,3,1.051791818,0.482368693,insig,no,COG1087,11.61511958,11.48402656
0.91641673,1.094783817,0.130646014,3,1.779523878,0.29127951,insig,no,COG0652,10.61188832,10.48124231
0.996820254,1.094700959,0.130536821,3,2.340701613,0.197414298,insig,no,COG0292,11.77754036,11.64700354
0.77579888,1.09418259,0.129853505,3,1.595676381,0.33086707,insig,no,COG0296,11.95685687,11.82700336
0.857548575,1.093904304,0.129486535,3,1.89978128,0.26798399,insig,no,COG0839,11.91597176,11.78648523
1.155265294,1.093238523,0.128608203,3,2.850608687,0.138637679,insig,no,COG0742,11.98153065,11.85292245
0.631004163,1.092853765,0.128100367,3,1.044709554,0.484742488,insig,no,COG0584,11.49881874,11.37071837
0.889097474,1.092615636,0.127785974,3,2.035717776,0.24388657,insig,no,COG0227,11.85806964,11.73028366
1.030368218,1.092316591,0.127391059,3,2.375173446,0.192753178,insig,no,COG0224,11.44961095,11.3222199
0.866307869,1.092183108,0.127214749,3,1.915458192,0.265087732,insig,no,COG0581,11.6434066,11.51619185
1.182133737,1.091743634,0.126634119,3,2.904191434,0.133583022,insig,no,COG0536,11.58954281,11.46290869
0.903319336,1.091626028,0.126478699,3,2.090131373,0.2348593,insig,no,COG0093,11.69781469,11.571336
0.434843515,1.091098678,0.125781584,3,0.523471087,0.695695991,insig,no,COG1100,13.29984147,13.17405988
0.690200379,1.090942646,0.125575257,3,1.247504216,0.42117619,insig,no,COG3494,12.94524866,12.8196734
0.974009025,1.090837079,0.125435646,3,2.257491974,0.209135231,insig,no,COG0360,11.78030843,11.65487278
1.019102899,1.090820478,0.125413689,3,1.899306837,0.268072134,insig,no,COG0493,11.07193502,10.94652133
0.744909394,1.090775432,0.125354112,3,0.656730843,0.63431403,insig,no,COG1541,12.89666399,12.77130988
1.021967803,1.090654343,0.125193946,3,2.518490953,0.174525415,insig,no,COG0335,11.75316166,11.62796771
0.836017044,1.090628249,0.125159429,3,1.585215408,0.333274905,insig,no,COG1539,11.93020316,11.80504373
0.768709719,1.090373077,0.124821846,3,1.457817829,0.364043352,insig,no,COG1862,12.2140539,12.08923206
1.10410176,1.090358372,0.124802388,3,2.559742119,0.169605855,insig,no,COG0815,11.54825135,11.42344896
0.805012389,1.090323203,0.124755855,3,1.756300719,0.296006196,insig,no,COG0773,10.89680371,10.77204786
1.059929136,1.09019336,0.124584039,3,2.391921967,0.190528409,insig,no,COG0021,11.17098766,11.04640362
0.920178009,1.090173609,0.124557901,3,1.592975043,0.331487174,insig,no,COG0164,11.88436721,11.75980931
0.637802605,1.09017334,0.124557545,3,0.460363831,0.726802944,insig,no,COG1957,12.78489095,12.6603334
1.051200818,1.090094974,0.124453834,3,2.155875447,0.224396885,insig,no,COG0111,10.6498629,10.52540907
0.712728956,1.09001111,0.12434284,3,1.505317404,0.352252682,insig,no,COG0150,11.88282996,11.75848712
1.074261416,1.089879713,0.124168917,3,2.45559944,0.182301781,insig,no,COG0540,11.72386212,11.5996932
0.842933506,1.08979626,0.124058446,3,1.766868137,0.293845938,insig,no,COG0713,11.92190116,11.79784272
0.844172496,1.089732405,0.12397391,3,1.822232214,0.282783096,insig,no,COG0321,12.10963518,11.98566127
0.881419644,1.089243378,0.123326342,3,1.498465348,0.353929679,insig,no,COG0388,10.07683231,9.953505967
0.551298333,1.089209808,0.123281879,3,0.807810296,0.571248233,insig,no,COG0602,12.50990765,12.38662577
0.592172119,1.088744013,0.122664786,3,0.680162859,0.624094819,insig,no,COG0778,10.96308839,10.8404236
0.582412585,1.088640905,0.12252815,3,0.473136645,0.720396639,insig,no,COG0837,12.88367688,12.76114873
0.805382356,1.088614583,0.122493267,3,1.777146853,0.291759825,insig,no,COG1053,10.74081644,10.61832317
0.824752339,1.088360255,0.122156178,3,0.828876399,0.562967523,insig,no,COG0348,12.56161359,12.43945741
1.003040094,1.087672257,0.121243902,3,2.39923111,0.189565574,insig,no,COG0092,11.64681756,11.52557366
0.979693835,1.087415196,0.120902894,3,1.965427814,0.256063262,insig,no,COG0242,11.45024621,11.32934332
1.000566468,1.087380907,0.120857401,3,2.126856515,0.228956192,insig,no,COG0012,11.46770093,11.34684353
0.83702837,1.087131656,0.120526667,3,1.83536595,0.280220431,insig,no,COG0174,10.65026257,10.5297359
0.436590786,1.086813159,0.120103939,3,0.625336427,0.648268588,insig,no,COG3845,12.14111971,12.02101578
0.935839283,1.08669381,0.119945499,3,2.113885899,0.231023914,insig,no,COG0199,11.7520615,11.632116
1.101417143,1.08652766,0.119724901,3,2.899024665,0.134062285,insig,no,COG0171,11.26656245,11.14683755
0.644270035,1.086254276,0.119361856,3,0.899489856,0.536076257,insig,no,COG0123,11.40127617,11.28191431
1.118531448,1.085713159,0.118642999,3,2.903677474,0.13363062,insig,no,COG0691,11.83432334,11.71568034
1.017424894,1.085705203,0.118632427,3,2.43492077,0.184933595,insig,no,COG0081,11.63723915,11.51860672
0.612785165,1.085615138,0.118512743,3,0.598480306,0.660449288,insig,no,COG0318,9.205764712,9.087251969
1.135023738,1.0854844,0.118338992,3,2.781974374,0.145392588,insig,no,COG0165,11.49513685,11.37679786
0.522376423,1.085431611,0.11826883,3,0.97266451,0.509564081,insig,no,COG1197,10.94287252,10.82460369
0.910070477,1.085097065,0.117824102,3,1.643214447,0.320142375,insig,no,COG0119,10.47454071,10.35671661
0.714024497,1.084849694,0.117495171,3,1.470190716,0.360934582,insig,no,COG2877,12.24824406,12.13074889
0.646025405,1.084710419,0.117309943,3,0.675804537,0.625983035,insig,no,COG1561,12.80497146,12.68766152
0.490112342,1.084352658,0.116834033,3,0.776336892,0.583847344,insig,no,COG0788,12.78043428,12.66360025
0.533815389,1.08434104,0.116818575,3,0.982091946,0.506245139,insig,no,COG1005,11.57799914,11.46118057
0.891678637,1.084285668,0.116744902,3,1.78426232,0.29032439,insig,no,COG0136,11.35344651,11.23670161
0.502244718,1.084085417,0.116478433,3,0.516468391,0.699081038,insig,no,COG2079,12.51528278,12.39880434
0.98778836,1.084076855,0.116467039,3,2.294582411,0.203827072,insig,no,COG0519,11.33450749,11.21804046
0.719073869,1.0839784,0.116336009,3,0.508106304,0.703144787,insig,no,COG4584,11.78957693,11.67324092
0.901872728,1.083717531,0.11598877,3,2.095584603,0.233973233,insig,no,COG0541,11.37174564,11.25575687
0.404425902,1.082655019,0.114573611,3,0.581886312,0.668089684,insig,no,COG0826,13.24402912,13.1294555
0.715371688,1.082085035,0.113813877,3,1.396954983,0.379729771,insig,no,COG2911,9.966052074,9.852238197
0.616768895,1.081855216,0.113507437,3,1.186498887,0.43936782,insig,no,COG0836,11.67552315,11.56201572
0.725619614,1.081685577,0.113281199,3,1.529381557,0.346425838,insig,no,COG0131,11.85635686,11.74307566
0.899918382,1.08161669,0.113189319,3,1.62259262,0.324751339,insig,no,COG0028,10.45821755,10.34502823
0.624021042,1.081460764,0.112981324,3,0.73496103,0.600834254,insig,no,COG1940,11.19477701,11.08179569
0.891800439,1.081010839,0.112380988,3,2.020781248,0.246424696,insig,no,COG0344,12.27718745,12.16480646
0.8820867,1.080723598,0.111997592,3,1.170927632,0.444135676,insig,no,COG0014,11.75421581,11.64221822
0.894344855,1.080515772,0.111720131,3,1.066891491,0.477346408,insig,no,COG0516,10.84490898,10.73318885
0.71058224,1.080167782,0.111255423,3,0.716258739,0.608673837,insig,no,COG0363,12.31638919,12.20513377
0.67341975,1.080064365,0.11111729,3,1.17584109,0.442625634,insig,no,COG0489,10.59048746,10.47937017
0.683504979,1.079822995,0.110794844,3,0.653310713,0.635819552,insig,no,COG0405,11.37632835,11.26553351
0.789240401,1.079508681,0.110374846,3,0.643629091,0.640100752,insig,no,COG0514,11.51831638,11.40794154
0.715276534,1.079505041,0.11036998,3,1.45928158,0.363674183,insig,no,COG0277,10.17853371,10.06816373
0.843861849,1.078907962,0.109571798,3,1.830478334,0.281171382,insig,no,COG0184,11.75986034,11.65028854
0.496171586,1.077663977,0.107907406,3,0.412033227,0.75156343,insig,no,COG1454,12.48872457,12.38081717
0.865681216,1.077653622,0.107893544,3,1.510710927,0.350938242,insig,no,COG0695,10.9443563,10.83646275
0.559896778,1.077188459,0.107270679,3,0.488555019,0.712738608,insig,no,COG3193,13.12196377,13.01469309
0.730596041,1.077135757,0.107200091,3,1.497401142,0.354190852,insig,no,COG0564,10.51123692,10.40403683
0.648412855,1.076884391,0.106863377,3,0.452977062,0.730533804,insig,no,COG3000,11.8004123,11.69354892
0.613610206,1.076749945,0.10668325,3,1.147096787,0.451532962,insig,no,COG0560,10.80939802,10.70271477
0.845951887,1.076644797,0.10654236,3,1.884659663,0.270807638,insig,no,COG1160,11.46130992,11.35476756
0.767610076,1.076639135,0.106534772,3,1.550969265,0.3412807,insig,no,COG0133,11.50665404,11.40011926
0.495888928,1.076550721,0.106416292,3,0.638241667,0.642495535,insig,no,COG0385,12.39490794,12.28849165
0.966745642,1.076496692,0.106343886,3,2.013522206,0.247667727,insig,no,COG0067,10.56713402,10.46079014
0.737433402,1.076171202,0.105907607,3,0.32953545,0.795792689,insig,no,COG0444,12.10124225,11.99533464
0.757536827,1.076061157,0.105760074,3,1.593005271,0.331480229,insig,no,COG0151,11.5624546,11.45669453
0.848187094,1.075559308,0.10508708,3,1.649647001,0.318718131,insig,no,COG0268,11.79756126,11.69247418
0.861088775,1.075474301,0.104973051,3,1.28507532,0.410349381,insig,no,COG0285,11.51283383,11.40786078
0.481015412,1.074787216,0.104051067,3,0.74211165,0.597863628,insig,no,COG2907,12.61751741,12.51346635
0.361753943,1.074679663,0.103906689,3,0.58802865,0.66525131,insig,no,COG0553,10.3520946,10.24818791
0.930518848,1.07415047,0.103196104,3,1.714140115,0.304784171,insig,no,COG0537,10.89553566,10.79233956
0.590897057,1.073911187,0.102874687,3,0.706650193,0.612741218,insig,no,COG0725,13.33911751,13.23624283
1.052145257,1.073678084,0.102561501,3,2.327832991,0.199183081,insig,no,COG0064,11.29274533,11.19018383
0.808673566,1.073628252,0.102494541,3,0.714594682,0.609376309,insig,no,COG1922,12.88455375,12.78205921
0.664232336,1.07308045,0.10175824,3,1.255212662,0.41893181,insig,no,COG1195,11.63556919,11.53381095
0.57953462,1.072399004,0.100841784,3,0.570503163,0.673381895,insig,no,COG0412,11.15273644,11.05189466
0.453748513,1.072010043,0.100318422,3,0.692004342,0.618993283,insig,no,COG2947,12.82845285,12.72813442
0.694660558,1.07196303,0.10025515,3,0.927133237,0.525902319,insig,no,COG0573,11.64401316,11.54375801
0.53175461,1.071886213,0.100151764,3,0.573103518,0.672169265,insig,no,COG3039,11.17252662,11.07237485
0.655596608,1.071395363,0.099490957,3,0.586139458,0.666123019,insig,no,COG4412,12.64077189,12.54128093
0.836915721,1.071341337,0.099418206,3,1.869381738,0.273690689,insig,no,COG0059,11.5016062,11.40218799
0.995585318,1.071101668,0.099095425,3,2.174496595,0.221519162,insig,no,COG0013,10.92692561,10.82783019
0.81999897,1.070157249,0.097822802,3,1.543748534,0.342993102,insig,no,COG0552,11.61474672,11.51692392
0.864929304,1.069672531,0.097169198,3,1.520474929,0.34857115,insig,no,COG0704,11.78588093,11.68871173
0.448814574,1.069543978,0.096995805,3,0.723474248,0.60563721,insig,no,COG0806,12.35328193,12.25628613
0.913163517,1.069327835,0.096704223,3,2.094594912,0.234133794,insig,no,COG0261,11.83182312,11.7351189
0.826650586,1.069305357,0.096673896,3,1.65664924,0.317174955,insig,no,COG1117,11.53951137,11.44283747
0.496639862,1.068794895,0.095985021,3,0.356354734,0.781135789,insig,no,COG4618,13.11689767,13.02091265
0.991115245,1.068642783,0.095779682,3,1.740091558,0.299350678,insig,no,COG0148,11.31601029,11.22023061
0.375708581,1.068640852,0.095777074,3,0.51098831,0.701741549,insig,no,COG3336,12.62354451,12.52776743
0.600653048,1.068350026,0.095384398,3,1.142486134,0.452978307,insig,no,COG0396,11.76810808,11.67272368
0.744087463,1.067625986,0.094406326,3,1.542165976,0.343369553,insig,no,COG0356,11.6484867,11.55408037
0.549050787,1.067024055,0.0935927,3,1.037431741,0.487193996,insig,no,COG1828,12.21677493,12.12318223
0.834460361,1.066045882,0.092269532,3,1.858347515,0.275791995,insig,no,COG0563,11.61758632,11.52531679
0.37263189,1.065823866,0.091969044,3,0.349643134,0.784778197,insig,no,COG3666,12.92283743,12.83086839
0.638668091,1.065405596,0.091402764,3,0.587744805,0.665382208,insig,no,COG0744,10.84289162,10.75148885
1.083361158,1.065196551,0.091119662,3,2.65203556,0.159095445,insig,no,COG0443,10.31147487,10.22035521
0.904048093,1.064886235,0.090699311,3,1.56452025,0.338090117,insig,no,COG0442,11.33011272,11.23941341
0.758915143,1.064614138,0.090330631,3,1.213403855,0.431249935,insig,no,COG0801,12.04578192,11.95545129
0.810485734,1.064564992,0.09026403,3,1.620557748,0.325209713,insig,no,COG0105,11.73429289,11.64402886
0.830912181,1.064504015,0.090181391,3,1.845041306,0.278347435,insig,no,COG0522,11.64825051,11.55806912
0.42231108,1.063889825,0.089348755,3,0.530194045,0.69246159,insig,no,COG2834,12.12164742,12.03229866
0.979062595,1.063758254,0.089170326,3,2.09515432,0.234043026,insig,no,COG0264,11.59876667,11.50959634
0.548051223,1.063741225,0.089147231,3,0.947422926,0.518557931,insig,no,COG0677,12.25564258,12.16649535
0.593659118,1.063593362,0.088946678,3,0.798222784,0.575057138,insig,no,COG0557,11.50920772,11.42026105
0.787487074,1.063244541,0.088473448,3,1.320153636,0.400492287,insig,no,COG1154,11.25545634,11.16698289
0.505795138,1.06264629,0.087661464,3,0.79324185,0.577045966,insig,no,COG2896,12.81950862,12.73184715
0.317497192,1.062586892,0.087580821,3,0.53810269,0.688676002,insig,no,COG0507,10.75373547,10.66615465
0.788079515,1.062440828,0.087382494,3,1.697736666,0.308269344,insig,no,COG0154,10.14146937,10.05408687
0.733632058,1.062303489,0.087195988,3,1.32252827,0.399833631,insig,no,COG0469,11.39097243,11.30377645
0.734056941,1.061800561,0.086512808,3,1.43220784,0.370563364,insig,no,COG0004,11.09430585,11.00779304
0.964515706,1.06164632,0.086303223,3,1.985316166,0.252557508,insig,no,COG0176,11.58368061,11.49737739
0.409386784,1.061583841,0.086218316,3,0.474723447,0.719604719,insig,no,COG2962,12.49269523,12.40647691
0.444765702,1.061478505,0.086075157,3,0.252146287,0.83964635,insig,no,COG2141,10.58065325,10.49457809
0.654466396,1.061243408,0.085755593,3,0.363364518,0.777349602,insig,no,COG0007,12.60886704,12.52311144
0.763005218,1.060993058,0.085415217,3,0.962532126,0.513155465,insig,no,COG0858,11.83660416,11.75118894
0.522753385,1.060905686,0.085296407,3,0.989809868,0.503544133,insig,no,COG1086,11.34632131,11.26102491
0.570262658,1.060406464,0.084617369,3,1.009765608,0.496626927,insig,no,COG1077,11.58732416,11.50270679
0.690486397,1.060192116,0.084325718,3,0.405901367,0.754764584,insig,no,COG3464,12.31405556,12.22972984
0.404496822,1.060168929,0.084294165,3,0.274125219,0.82695159,insig,no,COG1946,12.64446941,12.56017524
0.34854436,1.060052163,0.084135259,3,0.596700837,0.661264411,insig,no,COG3211,11.9098812,11.82574594
0.713742073,1.060033384,0.084109701,3,1.116689708,0.461150732,insig,no,COG0465,10.68773767,10.60362797
0.371070832,1.059864784,0.08388022,3,0.60798534,0.656112294,insig,no,COG2802,12.22217453,12.13829431
0.521222164,1.059765344,0.083744855,3,0.796950904,0.575564332,insig,no,COG0511,12.10163531,12.01789046
0.614215821,1.059556174,0.083460077,3,1.073901226,0.475032713,insig,no,COG1826,11.10205131,11.01859124
0.902711004,1.05943522,0.083295376,3,1.444506715,0.367417764,insig,no,COG0124,11.43484739,11.35155201
0.261904842,1.058981859,0.082677875,3,0.428930031,0.742812485,insig,no,COG4603,12.61452504,12.53184717
0.614031138,1.058980458,0.082675967,3,0.257665999,0.836440023,insig,no,COG2942,12.73471567,12.6520397
0.628372954,1.058884587,0.082545351,3,1.093093434,0.468755189,insig,no,COG0759,12.09903168,12.01648633
0.807540415,1.057779714,0.081039213,3,1.759588143,0.295332464,insig,no,COG0682,11.67959201,11.5985528
0.63441653,1.057727073,0.080967415,3,1.16167442,0.446993445,insig,no,COG0062,12.66997946,12.58901205
0.407160589,1.057532028,0.080701357,3,0.727056617,0.604135212,insig,no,COG0381,12.11323693,12.03253557
0.546679633,1.057504531,0.080663845,3,1.010862223,0.496249577,insig,no,COG0135,12.18815324,12.10748939
0.469021228,1.057476367,0.080625422,3,0.777212994,0.5834929,insig,no,COG0807,11.43814699,11.35752157
0.628538845,1.057341168,0.08044096,3,0.298662361,0.81300585,insig,no,COG3866,13.32495164,13.24451068
0.725939411,1.057300774,0.080385844,3,1.15665956,0.448549914,insig,no,COG0821,11.47476242,11.39437658
0.612880637,1.05708623,0.080093066,3,0.783676007,0.580884803,insig,no,COG0008,10.55787164,10.47777858
0.681252618,1.056839894,0.079756832,3,0.503075753,0.705600871,insig,no,COG2067,11.77869054,11.69893371
0.393122868,1.056631183,0.079471892,3,0.557881235,0.679299061,insig,no,COG1841,12.26086276,12.18139086
0.781771689,1.056582117,0.079404898,3,1.256336599,0.418605566,insig,no,COG0015,11.22773488,11.14832999
0.480508967,1.056577762,0.07939895,3,0.367889165,0.774915462,insig,no,COG2183,13.13741267,13.05801372
0.737366883,1.056524609,0.079326371,3,1.302790591,0.405341391,insig,no,COG0185,11.70426358,11.62493721
0.570684604,1.056300003,0.079019638,3,0.304826771,0.809539415,insig,no,COG2267,9.445535648,9.36651601
0.73792872,1.056195287,0.07887661,3,0.554059564,0.681100896,insig,no,COG1246,12.43106286,12.35218625
0.618461539,1.055435988,0.077839082,3,0.707962721,0.612184015,insig,no,COG0760,10.60318266,10.52534358
0.547786026,1.055407899,0.077800687,3,0.671438132,0.627880481,insig,no,COG1183,12.71536983,12.63756914
0.759950634,1.05470348,0.076837456,3,1.453617232,0.365104857,insig,no,COG0180,11.52564001,11.44880255
0.706976435,1.054628851,0.07673537,3,0.334521589,0.793047074,insig,no,COG1201,11.51012728,11.43339191
0.690870675,1.053591006,0.075314935,3,1.25381303,0.419338434,insig,no,COG0805,11.77794459,11.70262966
0.472025308,1.05356916,0.075285021,3,0.260424258,0.834842378,insig,no,COG4772,11.46308707,11.38780205
0.451027968,1.053294107,0.07490833,3,0.696902655,0.616895208,insig,no,COG1765,12.19237258,12.11746425
0.331676177,1.053274423,0.074881369,3,0.345181683,0.787208835,insig,no,COG0398,11.84454815,11.76966678
0.752729194,1.052419946,0.073710496,3,1.607449625,0.328177987,insig,no,COG0231,11.68151181,11.60780131
0.600684906,1.051453277,0.072384743,3,0.599582016,0.65994513,insig,no,COG0624,10.15356736,10.08118261
0.302465373,1.051033511,0.071808668,3,0.508539129,0.702933867,insig,no,COG1643,11.51025353,11.43844486
0.777385326,1.050904468,0.071631528,3,1.099998569,0.466516959,insig,no,COG0069,10.303076,10.23144448
0.609203547,1.050073819,0.070490751,3,1.13228868,0.456191452,insig,no,COG0254,11.78834558,11.71785483
0.436080443,1.049949673,0.070320177,3,0.585577105,0.66638272,insig,no,COG4733,10.77154641,10.70122624
